시간,로봇,로봇 상태,목적지 이동 명령 상태
2026-08-18 17:06:56,robot_ec2b,STANDBY,REACHED
2026-08-18 17:06:58,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:06:59,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:07:23,robot_ec2b,MOVING,REACHED
2026-08-18 17:07:23,robot_ec2b,STANDBY,REACHED
2026-08-18 17:07:24,robot_ec2b,LOCKED,REACHED
2026-08-18 17:07:26,robot_ec2b,STANDBY,REACHED
2026-08-18 17:07:28,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:07:29,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:07:49,robot_ec2b,MANUAL,REACHED
2026-08-18 17:07:50,robot_ec2b,LOCKED,REACHED
2026-08-18 17:07:52,robot_ec2b,STANDBY,REACHED
2026-08-18 17:07:54,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:07:55,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:08:19,robot_ec2b,MOVING,REACHED
2026-08-18 17:08:19,robot_ec2b,STANDBY,REACHED
2026-08-18 17:08:20,robot_ec2b,LOCKED,REACHED
2026-08-18 17:08:22,robot_ec2b,STANDBY,REACHED
2026-08-18 17:08:24,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:08:25,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:08:45,robot_ec2b,MOVING,REACHED
2026-08-18 17:08:45,robot_ec2b,STANDBY,REACHED
2026-08-18 17:08:46,robot_ec2b,LOCKED,REACHED
2026-08-18 17:08:48,robot_ec2b,STANDBY,REACHED
2026-08-18 17:08:50,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:08:51,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:09:15,robot_ec2b,MOVING,REACHED
2026-08-18 17:09:15,robot_ec2b,STANDBY,REACHED
2026-08-18 17:09:16,robot_ec2b,LOCKED,REACHED
2026-08-18 17:09:18,robot_ec2b,STANDBY,REACHED
2026-08-18 17:09:20,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:09:21,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:09:41,robot_ec2b,MOVING,REACHED
2026-08-18 17:09:41,robot_ec2b,LOCKED,REACHED
2026-08-18 17:09:44,robot_ec2b,STANDBY,REACHED
2026-08-18 17:09:46,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:09:47,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:10:10,robot_ec2b,MOVING,REACHED
2026-08-18 17:10:10,robot_ec2b,LOCKED,REACHED
2026-08-18 17:10:13,robot_ec2b,STANDBY,REACHED
2026-08-18 17:10:15,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:10:16,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:10:36,robot_ec2b,MOVING,REACHED
2026-08-18 17:10:36,robot_ec2b,MANUAL,REACHED
2026-08-18 17:10:37,robot_ec2b,LOCKED,REACHED
2026-08-18 17:10:39,robot_ec2b,STANDBY,REACHED
2026-08-18 17:10:41,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:10:42,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:11:06,robot_ec2b,MANUAL,REACHED
2026-08-18 17:11:07,robot_ec2b,LOCKED,REACHED
2026-08-18 17:11:09,robot_ec2b,STANDBY,REACHED
2026-08-18 17:11:11,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:11:12,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:11:32,robot_ec2b,MANUAL,REACHED
2026-08-18 17:11:32,robot_ec2b,STANDBY,REACHED
2026-08-18 17:11:33,robot_ec2b,LOCKED,REACHED
2026-08-18 17:11:35,robot_ec2b,STANDBY,REACHED
2026-08-18 17:11:37,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:11:38,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:12:15,robot_ec2b,STANDBY,REACHED
2026-08-18 17:12:16,robot_ec2b,LOCKED,REACHED
2026-08-18 17:12:18,robot_ec2b,STANDBY,REACHED
2026-08-18 17:12:20,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:12:21,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:12:41,robot_ec2b,MOVING,REACHED
2026-08-18 17:12:41,robot_ec2b,STANDBY,REACHED
2026-08-18 17:12:42,robot_ec2b,LOCKED,REACHED
2026-08-18 17:12:44,robot_ec2b,STANDBY,REACHED
2026-08-18 17:12:46,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:12:47,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:13:09,robot_ec2b,MOVING,REACHED
2026-08-18 17:13:10,robot_ec2b,STANDBY,REACHED
2026-08-18 17:13:11,robot_ec2b,LOCKED,REACHED
2026-08-18 17:13:13,robot_ec2b,STANDBY,REACHED
2026-08-18 17:13:15,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:13:16,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:13:36,robot_ec2b,MOVING,REACHED
2026-08-18 17:13:37,robot_ec2b,MANUAL,REACHED
2026-08-18 17:13:37,robot_ec2b,LOCKED,REACHED
2026-08-18 17:13:40,robot_ec2b,STANDBY,REACHED
2026-08-18 17:13:42,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:13:43,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:14:07,robot_ec2b,MOVING,REACHED
2026-08-18 17:14:08,robot_ec2b,STANDBY,REACHED
2026-08-18 17:14:08,robot_ec2b,LOCKED,REACHED
2026-08-18 17:14:11,robot_ec2b,STANDBY,REACHED
2026-08-18 17:14:13,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:14:14,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:14:34,robot_ec2b,MOVING,REACHED
2026-08-18 17:14:34,robot_ec2b,LOCKED,REACHED
2026-08-18 17:14:36,robot_ec2b,STANDBY,REACHED
2026-08-18 17:14:39,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:15:04,robot_ec2b,MOVING,REACHED
2026-08-18 17:15:05,robot_ec2b,STANDBY,REACHED
2026-08-18 17:15:05,robot_ec2b,LOCKED,REACHED
2026-08-18 17:15:07,robot_ec2b,STANDBY,REACHED
2026-08-18 17:15:10,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:15:31,robot_ec2b,MOVING,REACHED
2026-08-18 17:15:31,robot_ec2b,LOCKED,REACHED
2026-08-18 17:15:33,robot_ec2b,STANDBY,REACHED
2026-08-18 17:15:36,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:15:36,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:15:59,robot_ec2b,MOVING,REACHED
2026-08-18 17:16:00,robot_ec2b,STANDBY,REACHED
2026-08-18 17:16:00,robot_ec2b,LOCKED,REACHED
2026-08-18 17:16:02,robot_ec2b,STANDBY,REACHED
2026-08-18 17:16:05,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:16:26,robot_ec2b,MOVING,REACHED
2026-08-18 17:16:26,robot_ec2b,STANDBY,REACHED
2026-08-18 17:16:27,robot_ec2b,LOCKED,REACHED
2026-08-18 17:16:29,robot_ec2b,STANDBY,REACHED
2026-08-18 17:16:32,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:16:32,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:16:55,robot_ec2b,MANUAL,REACHED
2026-08-18 17:16:55,robot_ec2b,LOCKED,REACHED
2026-08-18 17:16:57,robot_ec2b,STANDBY,REACHED
2026-08-18 17:17:00,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:17:00,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:17:20,robot_ec2b,MOVING,REACHED
2026-08-18 17:17:20,robot_ec2b,STANDBY,REACHED
2026-08-18 17:17:21,robot_ec2b,LOCKED,REACHED
2026-08-18 17:17:23,robot_ec2b,STANDBY,REACHED
2026-08-18 17:17:26,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:17:26,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:17:46,robot_ec2b,MANUAL,REACHED
2026-08-18 17:17:47,robot_ec2b,STANDBY,REACHED
2026-08-18 17:17:47,robot_ec2b,LOCKED,REACHED
2026-08-18 17:17:49,robot_ec2b,STANDBY,REACHED
2026-08-18 17:17:52,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:17:52,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:18:12,robot_ec2b,MOVING,REACHED
2026-08-18 17:18:13,robot_ec2b,LOCKED,REACHED
2026-08-18 17:18:15,robot_ec2b,STANDBY,REACHED
2026-08-18 17:18:18,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:18:18,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:18:45,robot_ec2b,MANUAL,REACHED
2026-08-18 17:18:46,robot_ec2b,STANDBY,REACHED
2026-08-18 17:18:46,robot_ec2b,LOCKED,REACHED
2026-08-18 17:18:48,robot_ec2b,STANDBY,REACHED
2026-08-18 17:18:51,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:18:51,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:19:11,robot_ec2b,MOVING,REACHED
2026-08-18 17:19:12,robot_ec2b,LOCKED,REACHED
2026-08-18 17:19:14,robot_ec2b,STANDBY,REACHED
2026-08-18 17:19:17,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:19:17,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:19:42,robot_ec2b,MANUAL,REACHED
2026-08-18 17:19:43,robot_ec2b,LOCKED,REACHED
2026-08-18 17:19:45,robot_ec2b,STANDBY,REACHED
2026-08-18 17:19:48,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:19:48,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:20:08,robot_ec2b,MOVING,REACHED
2026-08-18 17:20:08,robot_ec2b,STANDBY,REACHED
2026-08-18 17:20:09,robot_ec2b,LOCKED,REACHED
2026-08-18 17:20:11,robot_ec2b,STANDBY,REACHED
2026-08-18 17:20:14,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:20:14,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:20:39,robot_ec2b,MANUAL,REACHED
2026-08-18 17:20:40,robot_ec2b,LOCKED,REACHED
2026-08-18 17:20:42,robot_ec2b,STANDBY,REACHED
2026-08-18 17:20:45,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:21:05,robot_ec2b,MOVING,REACHED
2026-08-18 17:21:05,robot_ec2b,STANDBY,REACHED
2026-08-18 17:21:06,robot_ec2b,LOCKED,REACHED
2026-08-18 17:21:08,robot_ec2b,STANDBY,REACHED
2026-08-18 17:21:10,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:21:11,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:21:38,robot_ec2b,MOVING,REACHED
2026-08-18 17:21:39,robot_ec2b,STANDBY,REACHED
2026-08-18 17:21:40,robot_ec2b,LOCKED,REACHED
2026-08-18 17:21:42,robot_ec2b,STANDBY,REACHED
2026-08-18 17:21:44,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:21:45,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:22:05,robot_ec2b,MOVING,REACHED
2026-08-18 17:22:06,robot_ec2b,STANDBY,REACHED
2026-08-18 17:22:07,robot_ec2b,LOCKED,REACHED
2026-08-18 17:22:09,robot_ec2b,STANDBY,REACHED
2026-08-18 17:22:11,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:22:12,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:22:40,robot_ec2b,MOVING,REACHED
2026-08-18 17:22:40,robot_ec2b,MANUAL,REACHED
2026-08-18 17:22:41,robot_ec2b,LOCKED,REACHED
2026-08-18 17:22:43,robot_ec2b,STANDBY,REACHED
2026-08-18 17:22:45,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:22:46,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:23:06,robot_ec2b,MOVING,REACHED
2026-08-18 17:23:06,robot_ec2b,LOCKED,REACHED
2026-08-18 17:23:09,robot_ec2b,STANDBY,REACHED
2026-08-18 17:23:11,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:23:12,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:23:36,robot_ec2b,MANUAL,REACHED
2026-08-18 17:23:36,robot_ec2b,LOCKED,REACHED
2026-08-18 17:23:39,robot_ec2b,STANDBY,REACHED
2026-08-18 17:23:41,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:23:42,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:24:02,robot_ec2b,MOVING,REACHED
2026-08-18 17:24:02,robot_ec2b,LOCKED,REACHED
2026-08-18 17:24:05,robot_ec2b,STANDBY,REACHED
2026-08-18 17:24:07,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:24:08,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:24:30,robot_ec2b,MANUAL,REACHED
2026-08-18 17:24:31,robot_ec2b,LOCKED,REACHED
2026-08-18 17:24:33,robot_ec2b,STANDBY,REACHED
2026-08-18 17:24:35,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:24:36,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:24:56,robot_ec2b,MANUAL,REACHED
2026-08-18 17:24:56,robot_ec2b,STANDBY,REACHED
2026-08-18 17:24:57,robot_ec2b,LOCKED,REACHED
2026-08-18 17:24:59,robot_ec2b,STANDBY,REACHED
2026-08-18 17:25:01,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:25:02,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:25:24,robot_ec2b,MANUAL,REACHED
2026-08-18 17:25:25,robot_ec2b,LOCKED,REACHED
2026-08-18 17:25:27,robot_ec2b,STANDBY,REACHED
2026-08-18 17:25:29,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:25:30,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:25:50,robot_ec2b,MOVING,REACHED
2026-08-18 17:25:50,robot_ec2b,STANDBY,REACHED
2026-08-18 17:25:51,robot_ec2b,LOCKED,REACHED
2026-08-18 17:25:53,robot_ec2b,STANDBY,REACHED
2026-08-18 17:25:55,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:25:56,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:26:20,robot_ec2b,MOVING,REACHED
2026-08-18 17:26:21,robot_ec2b,STANDBY,REACHED
2026-08-18 17:26:22,robot_ec2b,LOCKED,REACHED
2026-08-18 17:26:24,robot_ec2b,STANDBY,REACHED
2026-08-18 17:26:26,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:26:27,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:26:47,robot_ec2b,MANUAL,REACHED
2026-08-18 17:26:48,robot_ec2b,LOCKED,REACHED
2026-08-18 17:26:50,robot_ec2b,STANDBY,REACHED
2026-08-18 17:26:52,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:26:53,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:27:19,robot_ec2b,LOCKED,REACHED
2026-08-18 17:27:22,robot_ec2b,STANDBY,REACHED
2026-08-18 17:27:24,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:27:25,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:27:45,robot_ec2b,MANUAL,REACHED
2026-08-18 17:27:45,robot_ec2b,STANDBY,REACHED
2026-08-18 17:27:46,robot_ec2b,LOCKED,REACHED
2026-08-18 17:27:48,robot_ec2b,STANDBY,REACHED
2026-08-18 17:27:50,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:27:51,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:28:14,robot_ec2b,MOVING,REACHED
2026-08-18 17:28:15,robot_ec2b,STANDBY,REACHED
2026-08-18 17:28:16,robot_ec2b,LOCKED,REACHED
2026-08-18 17:28:18,robot_ec2b,STANDBY,REACHED
2026-08-18 17:28:20,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:28:21,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:28:41,robot_ec2b,MOVING,REACHED
2026-08-18 17:28:41,robot_ec2b,LOCKED,REACHED
2026-08-18 17:28:44,robot_ec2b,STANDBY,REACHED
2026-08-18 17:28:46,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:28:47,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:29:11,robot_ec2b,MANUAL,REACHED
2026-08-18 17:29:11,robot_ec2b,LOCKED,REACHED
2026-08-18 17:29:14,robot_ec2b,STANDBY,REACHED
2026-08-18 17:29:16,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:29:36,robot_ec2b,MOVING,REACHED
2026-08-18 17:29:37,robot_ec2b,MANUAL,REACHED
2026-08-18 17:29:37,robot_ec2b,LOCKED,REACHED
2026-08-18 17:29:39,robot_ec2b,STANDBY,REACHED
2026-08-18 17:29:42,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:30:06,robot_ec2b,MOVING,REACHED
2026-08-18 17:30:07,robot_ec2b,STANDBY,REACHED
2026-08-18 17:30:07,robot_ec2b,LOCKED,REACHED
2026-08-18 17:30:09,robot_ec2b,STANDBY,REACHED
2026-08-18 17:30:12,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:30:12,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:30:32,robot_ec2b,MOVING,REACHED
2026-08-18 17:30:33,robot_ec2b,STANDBY,REACHED
2026-08-18 17:30:33,robot_ec2b,LOCKED,REACHED
2026-08-18 17:30:35,robot_ec2b,STANDBY,REACHED
2026-08-18 17:30:38,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:30:38,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:31:04,robot_ec2b,MOVING,REACHED
2026-08-18 17:31:05,robot_ec2b,MANUAL,REACHED
2026-08-18 17:31:05,robot_ec2b,LOCKED,REACHED
2026-08-18 17:31:07,robot_ec2b,STANDBY,REACHED
2026-08-18 17:31:10,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:31:31,robot_ec2b,LOCKED,REACHED
2026-08-18 17:31:33,robot_ec2b,STANDBY,REACHED
2026-08-18 17:31:36,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:31:36,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:32:05,robot_ec2b,MOVING,REACHED
2026-08-18 17:32:06,robot_ec2b,STANDBY,REACHED
2026-08-18 17:32:06,robot_ec2b,LOCKED,REACHED
2026-08-18 17:32:08,robot_ec2b,STANDBY,REACHED
2026-08-18 17:32:11,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:32:11,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:32:31,robot_ec2b,MOVING,REACHED
2026-08-18 17:32:32,robot_ec2b,LOCKED,REACHED
2026-08-18 17:32:34,robot_ec2b,STANDBY,REACHED
2026-08-18 17:32:37,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:32:37,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:32:57,robot_ec2b,MOVING,REACHED
2026-08-18 17:32:58,robot_ec2b,LOCKED,REACHED
2026-08-18 17:33:00,robot_ec2b,STANDBY,REACHED
2026-08-18 17:33:03,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:33:03,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:33:23,robot_ec2b,MOVING,REACHED
2026-08-18 17:33:24,robot_ec2b,LOCKED,REACHED
2026-08-18 17:33:26,robot_ec2b,STANDBY,REACHED
2026-08-18 17:33:29,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:33:49,robot_ec2b,MOVING,REACHED
2026-08-18 17:33:50,robot_ec2b,LOCKED,REACHED
2026-08-18 17:33:52,robot_ec2b,STANDBY,REACHED
2026-08-18 17:33:55,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:34:16,robot_ec2b,MANUAL,REACHED
2026-08-18 17:34:16,robot_ec2b,STANDBY,REACHED
2026-08-18 17:34:17,robot_ec2b,LOCKED,REACHED
2026-08-18 17:34:19,robot_ec2b,STANDBY,REACHED
2026-08-18 17:34:21,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:34:22,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:34:50,robot_ec2b,MANUAL,REACHED
2026-08-18 17:34:51,robot_ec2b,LOCKED,REACHED
2026-08-18 17:34:53,robot_ec2b,STANDBY,REACHED
2026-08-18 17:34:55,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:34:56,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:35:16,robot_ec2b,MANUAL,REACHED
2026-08-18 17:35:17,robot_ec2b,LOCKED,REACHED
2026-08-18 17:35:19,robot_ec2b,STANDBY,REACHED
2026-08-18 17:35:21,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:35:22,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:35:42,robot_ec2b,MOVING,REACHED
2026-08-18 17:35:43,robot_ec2b,LOCKED,REACHED
2026-08-18 17:35:45,robot_ec2b,STANDBY,REACHED
2026-08-18 17:35:47,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:35:48,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:36:08,robot_ec2b,MOVING,REACHED
2026-08-18 17:36:09,robot_ec2b,MANUAL,REACHED
2026-08-18 17:36:09,robot_ec2b,STANDBY,REACHED
2026-08-18 17:36:10,robot_ec2b,LOCKED,REACHED
2026-08-18 17:36:12,robot_ec2b,STANDBY,REACHED
2026-08-18 17:36:15,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:36:40,robot_ec2b,MOVING,REACHED
2026-08-18 17:36:40,robot_ec2b,STANDBY,REACHED
2026-08-18 17:36:41,robot_ec2b,LOCKED,REACHED
2026-08-18 17:36:43,robot_ec2b,STANDBY,REACHED
2026-08-18 17:36:46,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:37:06,robot_ec2b,MOVING,REACHED
2026-08-18 17:37:06,robot_ec2b,MANUAL,REACHED
2026-08-18 17:37:07,robot_ec2b,LOCKED,REACHED
2026-08-18 17:37:09,robot_ec2b,STANDBY,REACHED
2026-08-18 17:37:11,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:37:12,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:37:34,robot_ec2b,MOVING,REACHED
2026-08-18 17:37:34,robot_ec2b,MANUAL,REACHED
2026-08-18 17:37:35,robot_ec2b,LOCKED,REACHED
2026-08-18 17:37:37,robot_ec2b,STANDBY,REACHED
2026-08-18 17:37:39,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:37:40,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:38:00,robot_ec2b,MOVING,REACHED
2026-08-18 17:38:00,robot_ec2b,LOCKED,REACHED
2026-08-18 17:38:03,robot_ec2b,STANDBY,REACHED
2026-08-18 17:38:05,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:38:06,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:38:32,robot_ec2b,MOVING,REACHED
2026-08-18 17:38:33,robot_ec2b,STANDBY,REACHED
2026-08-18 17:38:33,robot_ec2b,LOCKED,REACHED
2026-08-18 17:38:36,robot_ec2b,STANDBY,REACHED
2026-08-18 17:38:38,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:38:39,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:38:59,robot_ec2b,MOVING,REACHED
2026-08-18 17:38:59,robot_ec2b,LOCKED,REACHED
2026-08-18 17:39:02,robot_ec2b,STANDBY,REACHED
2026-08-18 17:39:04,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:39:05,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:39:28,robot_ec2b,MOVING,REACHED
2026-08-18 17:39:29,robot_ec2b,STANDBY,REACHED
2026-08-18 17:39:29,robot_ec2b,LOCKED,REACHED
2026-08-18 17:39:32,robot_ec2b,STANDBY,REACHED
2026-08-18 17:39:34,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:39:35,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:39:55,robot_ec2b,MANUAL,REACHED
2026-08-18 17:39:55,robot_ec2b,LOCKED,REACHED
2026-08-18 17:39:58,robot_ec2b,STANDBY,REACHED
2026-08-18 17:40:00,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:40:01,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:40:26,robot_ec2b,MOVING,REACHED
2026-08-18 17:40:26,robot_ec2b,LOCKED,REACHED
2026-08-18 17:40:29,robot_ec2b,STANDBY,REACHED
2026-08-18 17:40:31,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:40:32,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:40:52,robot_ec2b,LOCKED,REACHED
2026-08-18 17:40:55,robot_ec2b,STANDBY,REACHED
2026-08-18 17:40:57,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:40:58,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:41:22,robot_ec2b,MANUAL,REACHED
2026-08-18 17:41:22,robot_ec2b,STANDBY,REACHED
2026-08-18 17:41:23,robot_ec2b,LOCKED,REACHED
2026-08-18 17:41:25,robot_ec2b,STANDBY,REACHED
2026-08-18 17:41:27,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:41:28,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:41:48,robot_ec2b,LOCKED,REACHED
2026-08-18 17:41:51,robot_ec2b,STANDBY,REACHED
2026-08-18 17:41:53,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:41:54,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:42:22,robot_ec2b,MOVING,REACHED
2026-08-18 17:42:22,robot_ec2b,STANDBY,REACHED
2026-08-18 17:42:23,robot_ec2b,LOCKED,REACHED
2026-08-18 17:42:25,robot_ec2b,STANDBY,REACHED
2026-08-18 17:42:27,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:42:28,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:42:48,robot_ec2b,MOVING,REACHED
2026-08-18 17:42:48,robot_ec2b,LOCKED,REACHED
2026-08-18 17:42:51,robot_ec2b,STANDBY,REACHED
2026-08-18 17:42:53,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:42:54,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:43:15,robot_ec2b,MOVING,REACHED
2026-08-18 17:43:15,robot_ec2b,LOCKED,REACHED
2026-08-18 17:43:18,robot_ec2b,STANDBY,REACHED
2026-08-18 17:43:20,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:43:21,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:43:41,robot_ec2b,MOVING,REACHED
2026-08-18 17:43:42,robot_ec2b,STANDBY,REACHED
2026-08-18 17:43:43,robot_ec2b,LOCKED,REACHED
2026-08-18 17:43:45,robot_ec2b,STANDBY,REACHED
2026-08-18 17:43:47,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:43:48,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:44:15,robot_ec2b,MANUAL,REACHED
2026-08-18 17:44:16,robot_ec2b,LOCKED,REACHED
2026-08-18 17:44:18,robot_ec2b,STANDBY,REACHED
2026-08-18 17:44:20,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:44:21,robot_ec2b,MOVING,ACTIVE
2026-08-18 17:44:41,robot_ec2b,MOVING,REACHED
2026-08-18 17:44:41,robot_ec2b,STANDBY,REACHED
2026-08-18 17:44:42,robot_ec2b,LOCKED,REACHED
2026-08-18 17:44:44,robot_ec2b,STANDBY,REACHED
2026-08-18 17:44:46,robot_ec2b,STANDBY,ACTIVE
2026-08-18 17:44:47,robot_ec2b,MOVING,ACTIVE
